qseqid	sseqid	genus	prevalence
Annotated_MAGs.concoct.100	ERR2241860_k141_198228	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.100	ERR2241802_k141_542841	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.100	ERR2241649_k141_130493|provirus_72093_115087	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.100	ERR2241851_k141_424669	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.100	ERR2241860_k141_141893	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.100	ERR2241860_k141_198228	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.100	SRR7683045_k141_444645	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.100	ERR2241852_k141_1134551	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.100	ERR2241859_k141_765	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.100	SRR7683045_k141_444645	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.100	SRR6323483_k141_32206	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.101	ERR2241972_k141_57832	g_Helicobacter	NA
Annotated_MAGs.concoct.101	SRR7685274_k141_989769	g_Helicobacter	NA
Annotated_MAGs.concoct.101	ERR2241855_k141_147442	g_Helicobacter	NA
Annotated_MAGs.concoct.101	SRR7685271_k141_1324231	g_Helicobacter	NA
Annotated_MAGs.concoct.101	SRR6323524_k141_58454	g_Helicobacter	NA
Annotated_MAGs.concoct.101	SRR7683065_k141_255996	g_Helicobacter	NA
Annotated_MAGs.concoct.101	SRR7683065_k141_255996	g_Helicobacter	NA
Annotated_MAGs.concoct.101	SRR7683065_k141_255996	g_Helicobacter	NA
Annotated_MAGs.concoct.101	ERR2241860_k141_392151	g_Helicobacter	NA
Annotated_MAGs.concoct.101	SRR6323524_k141_58454	g_Helicobacter	NA
Annotated_MAGs.concoct.101	UHO392_k141_96637	g_Helicobacter	NA
Annotated_MAGs.concoct.104	SRR7683058_k141_2265	g_Lactobacillus	NA
Annotated_MAGs.concoct.104	UHO133_k141_18513|provirus_70370_104167	g_Lactobacillus	NA
Annotated_MAGs.concoct.104	ERR2241984_k141_99110	g_Lactobacillus	NA
Annotated_MAGs.concoct.104	SRR7457770_k141_601309	g_Lactobacillus	NA
Annotated_MAGs.concoct.104	SRR6323520_k141_123668	g_Lactobacillus	NA
Annotated_MAGs.concoct.104	ERR2241984_k141_99110	g_Lactobacillus	NA
Annotated_MAGs.concoct.104	SRR7457770_k141_601309	g_Lactobacillus	NA
Annotated_MAGs.concoct.104	SRR6323520_k141_123668	g_Lactobacillus	NA
Annotated_MAGs.concoct.104	UHO343_k141_112349	g_Lactobacillus	NA
Annotated_MAGs.concoct.104	UHO343_k141_112349	g_Lactobacillus	NA
Annotated_MAGs.concoct.104	UHO343_k141_112349	g_Lactobacillus	NA
Annotated_MAGs.concoct.104	ERR2241888_k141_347271	g_Lactobacillus	NA
Annotated_MAGs.concoct.104	UHO370_k141_213651	g_Lactobacillus	Prevalent in LSL
Annotated_MAGs.concoct.104	SRR7685246_k141_231571	g_Lactobacillus	NA
Annotated_MAGs.concoct.104	LH1_552_k141_48818	g_Lactobacillus	NA
Annotated_MAGs.concoct.104	UHO273_k141_34934|provirus_27834_67288	g_Lactobacillus	Prevalent in LSL
Annotated_MAGs.concoct.104	LH1_385_k141_31014|provirus_3_39227	g_Lactobacillus	NA
Annotated_MAGs.concoct.104	UHO427_k141_8171	g_Lactobacillus	NA
Annotated_MAGs.concoct.104	LH1_589_k141_62897	g_Lactobacillus	NA
Annotated_MAGs.concoct.104	SRR6323510_k141_21407|provirus_9843_52093	g_Lactobacillus	NA
Annotated_MAGs.concoct.104	UHO427_k141_8171	g_Lactobacillus	NA
Annotated_MAGs.concoct.104	UHO28_k141_39819|provirus_242_41361	g_Lactobacillus	NA
Annotated_MAGs.concoct.104	SRR7683051_k141_14578	g_Lactobacillus	NA
Annotated_MAGs.concoct.104	SRR7685279_k141_2957	g_Lactobacillus	NA
Annotated_MAGs.concoct.104	UHO419_k141_34369	g_Lactobacillus	NA
Annotated_MAGs.concoct.104	ERR2241984_k141_99110	g_Lactobacillus	NA
Annotated_MAGs.concoct.104	SRR7457770_k141_601309	g_Lactobacillus	NA
Annotated_MAGs.concoct.104	SRR6323520_k141_123668	g_Lactobacillus	NA
Annotated_MAGs.concoct.12	UHO345_k141_28241	g_Clostridium	NA
Annotated_MAGs.concoct.12	ERR2241937_k141_4578	g_Clostridium	NA
Annotated_MAGs.concoct.12	SRR7685260_k141_372071	g_Clostridium	NA
Annotated_MAGs.concoct.120	UHO94_k141_38316	Unknown	Prevalent in LSL
Annotated_MAGs.concoct.120	ERR2241815_k141_292815	Unknown	NA
Annotated_MAGs.concoct.120	ERR2241784_k141_142463|provirus_131892_171371_1	Unknown	NA
Annotated_MAGs.concoct.120	ERR2241639_k141_256929|provirus_56623_95971_1	Unknown	NA
Annotated_MAGs.concoct.121	SRR12730741_k141_284427|provirus_1_35775	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.121	SRR7683045_k141_173084	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.121	SRR7685247_k141_948417	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.121	ERR2241896_k141_621889	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.121	SRR12730741_k141_284427|provirus_1_35775	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.121	SRR7683045_k141_173084	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.121	SRR7685247_k141_948417	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.121	ERR2241896_k141_621889	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.122	UHO337_k141_35661|provirus_73784_111146	g_Limosilactobacillus	Prevalent in LSL
Annotated_MAGs.concoct.122	UHO337_k141_35661|provirus_73784_111146	g_Limosilactobacillus	Prevalent in LSL
Annotated_MAGs.concoct.122	ERR2241919_k141_280130	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.122	UHO337_k141_35661|provirus_73784_111146	g_Limosilactobacillus	Prevalent in LSL
Annotated_MAGs.concoct.122	UHO337_k141_35661|provirus_73784_111146	g_Limosilactobacillus	Prevalent in LSL
Annotated_MAGs.concoct.122	UHO337_k141_35661|provirus_73784_111146	g_Limosilactobacillus	Prevalent in LSL
Annotated_MAGs.concoct.122	UHO337_k141_35661|provirus_73784_111146	g_Limosilactobacillus	Prevalent in LSL
Annotated_MAGs.concoct.122	UHO337_k141_35661|provirus_73784_111146	g_Limosilactobacillus	Prevalent in LSL
Annotated_MAGs.concoct.122	UHO19_k141_50777	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.122	ERR2241919_k141_280130	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.122	ERR2241919_k141_280130	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.122	UHO337_k141_35661|provirus_73784_111146	g_Limosilactobacillus	Prevalent in LSL
Annotated_MAGs.concoct.122	UHO337_k141_35661|provirus_73784_111146	g_Limosilactobacillus	Prevalent in LSL
Annotated_MAGs.concoct.123	ERR2241889_k141_503209	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.123	ERR2241760_k141_479870	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.123	ERR2241904_k141_533491	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.123	ERR2241983_k141_675202|provirus_494762_536529	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.123	SRR7457749_k141_403812	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.123	ERR2241865_k141_50937	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.123	UHO348_k141_23300|provirus_2_40696	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.123	UHO348_k141_23300|provirus_2_40696	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.123	ERR2241852_k141_1235689	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.123	ERR2241902_k141_193871|provirus_500_39600	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.123	UHO401_k141_94317|provirus_1_40172	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.123	UHO252_k141_18459	g_Ligilactobacillus	Prevalent in LB
Annotated_MAGs.concoct.123	ERR2241761_k141_236208	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.123	ERR2241889_k141_503209	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.123	SRR6323507_k141_286221	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.123	UHO401_k141_94317|provirus_1_40172	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.123	SRR7683053_k141_108396|provirus_1_26857	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.123	SRR7683057_k141_75525	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.123	ERR2241956_k141_340653	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.123	ERR2241891_k141_9929	g_Ligilactobacillus	NA
Annotated_MAGs.concoct.63	UHO392_k141_1925|provirus_3_27976	g_Rothia	NA
Annotated_MAGs.concoct.64	LH1_600_k141_34190	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	SRR6323523_k141_570|provirus_2_30290	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	UHO10_k141_31045	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	UHO219_k141_11354	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	ERR2241651_k141_484042	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	SRR7457753_k141_159176	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	ERR2241803_k141_164242	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	SRR7685263_k141_766831	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	UHO96_k141_33252	g_Limosilactobacillus	Prevalent in LSL
Annotated_MAGs.concoct.64	ERR2241803_k141_164242	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	UHO96_k141_33252	g_Limosilactobacillus	Prevalent in LSL
Annotated_MAGs.concoct.64	LH1_542_k141_100813	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	SRR12730716_k141_58204	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	UHO85_k141_2511	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	ERR2241802_k141_163445	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	ERR2241890_k141_421700	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	ERR2241863_k141_235684	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	SRR7457770_k141_192960|provirus_3_26760	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	UHO402_k141_43046	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	ERR2241743_k141_394324	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	UHO400_k141_8236	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	UHO400_k141_8236	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	LH1_584_k141_71918	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	UHO85_k141_2511	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	UHO402_k141_43046	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	ERR2241863_k141_311987	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	UHO427_k141_17251	g_Limosilactobacillus	Prevalent in LSL
Annotated_MAGs.concoct.64	ERR2241651_k141_484042	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	SRR7457753_k141_159176	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	ERR2241803_k141_164242	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	SRR7685263_k141_766831	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	UHO96_k141_33252	g_Limosilactobacillus	Prevalent in LSL
Annotated_MAGs.concoct.64	ERR2241803_k141_164242	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	UHO96_k141_33252	g_Limosilactobacillus	Prevalent in LSL
Annotated_MAGs.concoct.64	LH1_542_k141_100813	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	SRR12730716_k141_58204	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	UHO85_k141_2511	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	UHO402_k141_43046	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	ERR2241863_k141_235684	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	UHO85_k141_2511	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	UHO400_k141_8236	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	UHO402_k141_43046	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	UHO400_k141_8236	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	SRR7457770_k141_192960|provirus_3_26760	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	ERR2241807_k141_268424	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	LH1_584_k141_71918	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	SRR7685246_k141_199956	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	LH1_558_k141_26037|provirus_13161_72414	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	ERR2241783_k141_299985|provirus_291_41923	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	UHO85_k141_2511	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	LH1_542_k141_100813	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	UHO96_k141_33252	g_Limosilactobacillus	Prevalent in LSL
Annotated_MAGs.concoct.64	ERR2241803_k141_164242	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	UHO96_k141_33252	g_Limosilactobacillus	Prevalent in LSL
Annotated_MAGs.concoct.64	SRR7685263_k141_766831	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	ERR2241803_k141_164242	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	SRR7457753_k141_159176	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	ERR2241651_k141_484042	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	UHO219_k141_11354	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	UHO10_k141_31045	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	SRR6323523_k141_570|provirus_2_30290	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	LH1_600_k141_34190	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	SRR12730716_k141_58204	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	UHO85_k141_2511	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	UHO64_k141_38212	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	SRR7685277_k141_250681|provirus_64486_98863	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	UHO425_k141_129256	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	UHO400_k141_8236	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	UHO402_k141_43046	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	SRR6323450_k141_98098	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	ERR2241807_k141_268424	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	LH1_584_k141_71918	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	SRR7685246_k141_199956	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	ERR2241890_k141_421700	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	ERR2241783_k141_299985|provirus_291_41923	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	UHO85_k141_2511	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	UHO427_k141_17251	g_Limosilactobacillus	Prevalent in LSL
Annotated_MAGs.concoct.64	ERR2241863_k141_311987	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	UHO402_k141_43046	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	UHO85_k141_2511	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	LH1_584_k141_71918	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	UHO400_k141_8236	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	UHO400_k141_8236	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	ERR2241743_k141_394324	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	UHO402_k141_43046	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	SRR7457770_k141_192960|provirus_3_26760	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	ERR2241863_k141_235684	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	ERR2241890_k141_421700	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	ERR2241802_k141_163445	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	UHO85_k141_2511	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	SRR12730716_k141_58204	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	LH1_542_k141_100813	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	UHO96_k141_33252	g_Limosilactobacillus	Prevalent in LSL
Annotated_MAGs.concoct.64	ERR2241803_k141_164242	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	UHO96_k141_33252	g_Limosilactobacillus	Prevalent in LSL
Annotated_MAGs.concoct.64	SRR7685263_k141_766831	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	ERR2241803_k141_164242	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	SRR7457753_k141_159176	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	ERR2241651_k141_484042	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	UHO219_k141_11354	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	UHO10_k141_31045	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	SRR6323523_k141_570|provirus_2_30290	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	LH1_600_k141_34190	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	SRR12730716_k141_58204	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	UHO85_k141_2511	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	ERR2241802_k141_163445	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	ERR2241890_k141_421700	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	ERR2241863_k141_235684	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	SRR7457770_k141_192960|provirus_3_26760	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	UHO402_k141_43046	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	ERR2241743_k141_394324	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	UHO400_k141_8236	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	UHO400_k141_8236	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	LH1_584_k141_71918	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	UHO85_k141_2511	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	UHO402_k141_43046	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	ERR2241863_k141_311987	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	UHO427_k141_17251	g_Limosilactobacillus	Prevalent in LSL
Annotated_MAGs.concoct.64	LH1_542_k141_100813	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	UHO96_k141_33252	g_Limosilactobacillus	Prevalent in LSL
Annotated_MAGs.concoct.64	ERR2241803_k141_164242	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	UHO96_k141_33252	g_Limosilactobacillus	Prevalent in LSL
Annotated_MAGs.concoct.64	SRR7685263_k141_766831	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	ERR2241803_k141_164242	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	SRR7457753_k141_159176	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	SRR6323430_k141_17891	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	UHO219_k141_11354	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	UHO10_k141_31045	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	SRR6323523_k141_570|provirus_2_30290	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.64	LH1_600_k141_34190	g_Limosilactobacillus	NA
Annotated_MAGs.concoct.65	SRR7683063_k141_293415	Unknown	NA
Annotated_MAGs.concoct.65	ERR2241892_k141_364883	Unknown	NA
Annotated_MAGs.concoct.65	SRR7685266_k141_1130919	Unknown	NA
Annotated_MAGs.concoct.65	ERR2241848_k141_465679	Unknown	NA
Annotated_MAGs.concoct.65	ERR2241852_k141_1153982	Unknown	NA
Annotated_MAGs.concoct.65	ERR2241848_k141_465679	Unknown	NA
Annotated_MAGs.concoct.65	ERR2241852_k141_1153982	Unknown	NA
Annotated_MAGs.concoct.65	ERR2241852_k141_1153982	Unknown	NA
Annotated_MAGs.concoct.65	SRR7683063_k141_293415	Unknown	NA
Annotated_MAGs.concoct.65	ERR2241979_k141_569713	Unknown	NA
Annotated_MAGs.concoct.65	SRR7683063_k141_293415	Unknown	NA
Annotated_MAGs.concoct.65	ERR2241905_k141_533122	Unknown	NA
Annotated_MAGs.concoct.65	SRR7683063_k141_293415	Unknown	NA
Annotated_MAGs.concoct.65	ERR2241858_k141_1025465	Unknown	NA
Annotated_MAGs.concoct.65	SRR7685246_k141_133680	Unknown	NA
Annotated_MAGs.concoct.66	ERR2241929_k141_539915	Unknown	NA
Annotated_MAGs.concoct.66	SRR17836561_k141_5949	Unknown	NA
Annotated_MAGs.concoct.66	ERR2241699_k141_45598	Unknown	NA
Annotated_MAGs.concoct.66	ERR2241765_k141_32374_1	Unknown	NA
Annotated_MAGs.concoct.67	SRR6323430_k141_20511	g_Lactobacillus	NA
Annotated_MAGs.concoct.84	SRR6323115_k141_39977	Unknown	NA
Annotated_MAGs.concoct.84	SRR6323115_k141_39977	Unknown	NA
Annotated_MAGs.concoct.84	SRR6323115_k141_39977	Unknown	NA
Annotated_MAGs.concoct.84	SRR6323115_k141_39977	Unknown	NA
Annotated_MAGs.concoct.84	SRR6323115_k141_39977	Unknown	NA
Annotated_MAGs.concoct.84	SRR6323115_k141_39977	Unknown	NA
Annotated_MAGs.concoct.88	UHO95_k141_35110	Unknown	NA
Annotated_MAGs.concoct.88	UHO95_k141_35110	Unknown	NA
Annotated_MAGs.concoct.88	UHO95_k141_35110	Unknown	NA
Annotated_MAGs.concoct.88	UHO95_k141_35110	Unknown	NA
Annotated_MAGs.concoct.88	UHO95_k141_35110	Unknown	NA
Annotated_MAGs.concoct.88	UHO95_k141_35110	Unknown	NA
Annotated_MAGs.concoct.88	UHO95_k141_35110	Unknown	NA
Annotated_MAGs.concoct.88	UHO95_k141_35110	Unknown	NA
Annotated_MAGs.concoct.88	UHO95_k141_35110	Unknown	NA
Annotated_MAGs.concoct.88	UHO140_k141_45964	Unknown	NA
Annotated_MAGs.concoct.88	UHO140_k141_45964	Unknown	NA
Annotated_MAGs.concoct.88	UHO140_k141_45964	Unknown	NA
Annotated_MAGs.concoct.88	UHO140_k141_45964	Unknown	NA
Annotated_MAGs.concoct.88	UHO140_k141_45964	Unknown	NA
Annotated_MAGs.concoct.88	UHO140_k141_45964	Unknown	NA
Annotated_MAGs.concoct.88	UHO140_k141_45964	Unknown	NA
Annotated_MAGs.concoct.88	UHO140_k141_45964	Unknown	NA
Annotated_MAGs.concoct.89	ERR2241703_k141_5816	g_Staphylococcus	NA
Annotated_MAGs.concoct.23	UHO50_k141_30263	g_Lactobacillus	NA
Annotated_MAGs.concoct.23	UHO50_k141_30263	g_Lactobacillus	NA
Annotated_MAGs.concoct.23	UHO50_k141_30263	g_Lactobacillus	NA
Annotated_MAGs.concoct.23	UHO397_k141_49786|provirus_5593_45614	g_Lactobacillus	NA
Annotated_MAGs.concoct.23	UHO15_k141_29833	g_Lactobacillus	NA
Annotated_MAGs.concoct.23	SRR12730724_k141_650062	g_Lactobacillus	NA
Annotated_MAGs.concoct.23	SRR7457753_k141_49327	g_Lactobacillus	NA
Annotated_MAGs.concoct.23	UHO221_k141_4485	g_Lactobacillus	NA
Annotated_MAGs.concoct.23	UHO427_k141_8171	g_Lactobacillus	NA
Annotated_MAGs.concoct.23	SRR7457753_k141_49327	g_Lactobacillus	NA
Annotated_MAGs.concoct.23	SRR12730724_k141_650062	g_Lactobacillus	NA
Annotated_MAGs.concoct.23	UHO15_k141_29833	g_Lactobacillus	NA
Annotated_MAGs.concoct.23	UHO427_k141_8171	g_Lactobacillus	NA
Annotated_MAGs.concoct.23	SRR7457753_k141_49327	g_Lactobacillus	NA
Annotated_MAGs.concoct.23	SRR12730724_k141_650062	g_Lactobacillus	NA
Annotated_MAGs.concoct.23	UHO15_k141_29833	g_Lactobacillus	NA
Annotated_MAGs.concoct.23	LH1_384_k141_465844	g_Lactobacillus	NA
Annotated_MAGs.concoct.23	SRR7683037_k141_699091	g_Lactobacillus	NA
Annotated_MAGs.concoct.23	UHO50_k141_30263	g_Lactobacillus	NA
Annotated_MAGs.concoct.23	SRR7457753_k141_228113	g_Lactobacillus	NA
Annotated_MAGs.concoct.23	ERR2241690_k141_179959	g_Lactobacillus	NA
Annotated_MAGs.concoct.23	UHO322_k141_40962	g_Lactobacillus	NA
Annotated_MAGs.concoct.23	SRR6323496_k141_172594	g_Lactobacillus	NA
Annotated_MAGs.concoct.23	ERR2241855_k141_475954	g_Lactobacillus	NA
Annotated_MAGs.concoct.23	ERR2241906_k141_79016|provirus_14414_73967	g_Lactobacillus	NA
Annotated_MAGs.concoct.23	ERR2241853_k141_360555	g_Lactobacillus	NA
Annotated_MAGs.concoct.23	SRR4096748_k119_168394	g_Lactobacillus	NA
Annotated_MAGs.concoct.23	SRR7685263_k141_804200	g_Lactobacillus	NA
Annotated_MAGs.concoct.23	UHO243_k141_77244	g_Lactobacillus	Prevalent in LSL
Annotated_MAGs.concoct.23	UHO363_k141_23888	g_Lactobacillus	NA
Annotated_MAGs.concoct.23	UHO322_k141_40962	g_Lactobacillus	NA
Annotated_MAGs.concoct.23	ERR2241897_k141_184558|provirus_7080_48178	g_Lactobacillus	NA
Annotated_MAGs.concoct.23	SRR6323199_k141_16200	g_Lactobacillus	NA
Annotated_MAGs.concoct.24	ERR2241765_k141_32374_1	g_Escherichia	NA
Annotated_MAGs.concoct.24	ERR2241765_k141_32374_1	g_Escherichia	NA
Annotated_MAGs.concoct.25	ERR2241937_k141_32601	g_Streptococcus	NA
Annotated_MAGs.concoct.25	ERR2241980_k141_846938	g_Streptococcus	NA
Annotated_MAGs.concoct.25	ERR2241980_k141_244035	g_Streptococcus	NA
Annotated_MAGs.concoct.25	ERR2241984_k141_72958	g_Streptococcus	NA
Annotated_MAGs.concoct.25	ERR2241818_k141_135269	g_Streptococcus	NA
Annotated_MAGs.concoct.25	ERR2241952_k141_194640	g_Streptococcus	NA
Annotated_MAGs.concoct.25	ERR2241747_k141_115247	g_Streptococcus	NA
Annotated_MAGs.concoct.25	SRR6323212_k141_21837|provirus_8742_32440	g_Streptococcus	NA
Annotated_MAGs.concoct.25	SRR7457743_k141_523402	g_Streptococcus	NA
Annotated_MAGs.concoct.25	SRR7685265_k141_40559	g_Streptococcus	NA
Annotated_MAGs.concoct.25	UHO171_k141_58249|provirus_7767_62806_1	g_Streptococcus	NA
Annotated_MAGs.concoct.25	ERR2241818_k141_135269	g_Streptococcus	NA
Annotated_MAGs.concoct.25	ERR2241664_k141_796318	g_Streptococcus	NA
